date,mode,regime,seed,overrides,operating_cost_USD,DR_cost_USD,battery_wear,converter_wear,wear_cost_USD,terminal_correction_USD,total_cost_USD,energy_adjusted_cost_USD,terminal_SOC,terminal_SOC_error,trip,thermal_exceedance_hours,DR_shortfall_kWh,Tj_RMSE_C,Tj_peak_C,FEC,solver_p95_seconds,max_rainflow_gap_USD,solver_status_counts,numerical_gate,terminal_service_met,elapsed_seconds,setting
2017-04-01,waveform,heatwave_dr,73,"{'energy_capacity': 100.0, 'battery_capex': 25000.0}",19.29237879811716,0.0,0.00012777511637275513,6.764813283477217e-07,3.2146723491693097,0.0,22.507051147286468,22.507051147286468,0.5,0.0,0,0.0,0.0,0.2014901991855001,77.3730588461169,1.2049734743084688,0.08712979999108939,8.285483376635483e-05,{'optimal': 96},PASS,True,3.335955299990019,battery_100
2017-04-01,waveform,heatwave_dr,41,"{'energy_capacity': 100.0, 'battery_capex': 25000.0}",19.277163673147523,0.0,0.00012802130521080896,6.761760329996003e-07,3.220817911260212,0.0,22.497981584407736,22.497981584407736,0.5,0.0,0,0.0,0.0,0.1811870500978569,77.36964776795865,1.2072166561149866,0.08668695000960724,6.205385071209046e-05,{'optimal': 96},PASS,True,3.383991100010462,battery_100
2017-04-01,full_mean,heatwave_dr,73,"{'energy_capacity': 100.0, 'battery_capex': 25000.0}",19.282606156788844,0.0,0.00012792780135663633,6.764828446955347e-07,3.2184895192567744,0.0,22.50109567604562,22.50109567604562,0.5,0.0,0,0.0,0.0,0.05867746488459172,77.37307364739267,1.2063758839115184,0.06297512500168523,7.920890645962686e-05,{'optimal': 96},PASS,True,2.516686999995727,battery_100
2017-04-01,full_mean,heatwave_dr,41,"{'energy_capacity': 100.0, 'battery_capex': 25000.0}",19.277229155099075,0.0,0.00012802027648434763,6.761760222123137e-07,3.2207921927750602,0.0,22.498021347874136,22.498021347874136,0.5,0.0,0,0.0,0.0,0.0587501644655956,77.36964766608725,1.2072072488258208,0.06373829999211011,6.71741805281234e-05,{'optimal': 96},PASS,True,2.610144100006437,battery_100
2017-04-01,full,heatwave_dr,41,"{'energy_capacity': 100.0, 'battery_capex': 25000.0}",19.277786331078776,0.0,0.00012801152463583389,6.761759305951973e-07,3.220573393813703,0.0,22.498359724892477,22.498359724892477,0.5,0.0,0,0.0,0.0,0.5160948744552772,77.36964679996495,1.207127206268932,0.08668987499549985,6.715348541677657e-05,{'optimal': 96},PASS,True,3.31007719997433,battery_100
2017-04-01,full,heatwave_dr,73,"{'energy_capacity': 100.0, 'battery_capex': 25000.0}",19.282793774430868,0.0,0.00012792486267247143,6.764828147882853e-07,3.218416051255434,0.0,22.501209825686303,22.501209825686303,0.5,0.0,0,0.0,0.0,0.5205110283763488,77.37307335968703,1.2063489464617398,0.08533825001359219,7.955287534189281e-05,{'optimal': 96},PASS,True,3.3699289000069257,battery_100
2017-07-01,scalar,heatwave_dr,41,"{'energy_capacity': 100.0, 'battery_capex': 25000.0}",-2.3542185457402165,0.0,3.429271871002841e-05,4.056708675611307e-09,0.8574396690109786,0.0,-1.496778876729238,-1.496778876729238,0.5,0.0,0,0.0,0.0,0.19683639256657046,57.24116595151215,0.4459062569287594,0.11127977498836117,8.455808992754998e-05,{'optimal': 96},PASS,True,3.228106700000353,battery_100
2017-07-01,scalar,heatwave_dr,73,"{'energy_capacity': 100.0, 'battery_capex': 25000.0}",-2.354218545768169,0.0,3.429271817620069e-05,4.056708676570926e-09,0.8574396556653143,0.0,-1.4967788901028545,-1.4967788901028545,0.5,0.0,0,0.0,0.0,0.21118936607571925,57.241165952508965,0.4459062569287594,0.11569924999639625,8.455808992754998e-05,{'optimal': 96},PASS,True,3.186127499997383,battery_100
2017-07-01,waveform,heatwave_dr,41,"{'energy_capacity': 100.0, 'battery_capex': 25000.0}",-2.349805747505502,0.0,3.3695096254014736e-05,4.063237403636209e-09,0.8424993034724775,0.0,-1.5073064440330244,-1.5073064440330244,0.5,0.0,0,0.0,0.0,0.18211092323480815,57.244052877899264,0.44639012256430133,0.144848775016726,8.390528911297879e-05,{'optimal': 96},PASS,True,3.8136906000145245,battery_100
2017-07-01,waveform,heatwave_dr,73,"{'energy_capacity': 100.0, 'battery_capex': 25000.0}",-2.2381780316724966,0.0,3.289394636774658e-05,4.062110754846191e-09,0.8224705225163098,0.0,-1.4157075091561868,-1.4157075091561868,0.5,0.0,0,0.0,0.0,0.20020592050574684,57.24198460888338,0.43831167830596257,0.14030482499947539,8.394068616196515e-05,{'optimal': 96},PASS,True,4.015273500001058,battery_100
2017-07-01,full_mean,heatwave_dr,41,"{'energy_capacity': 100.0, 'battery_capex': 25000.0}",-2.349805747505502,0.0,3.3695096254014736e-05,4.063237403636209e-09,0.8424993034724775,0.0,-1.5073064440330244,-1.5073064440330244,0.5,0.0,0,0.0,0.0,0.05618375931088466,57.244052877899264,0.44639012256430133,0.12740317499265075,8.390528911297879e-05,{'optimal': 96},PASS,True,3.1653551000053994,battery_100
2017-07-01,full_mean,heatwave_dr,73,"{'energy_capacity': 100.0, 'battery_capex': 25000.0}",-2.2680632782775536,0.0,3.293015734169607e-05,4.062876907931311e-09,0.8233758198496396,0.0,-1.444687458427914,-1.444687458427914,0.5,0.0,0,0.0,0.0,0.050855524245363805,57.24318972864308,0.4406121422059803,0.13658347501041135,8.701102659602888e-05,{'optimal': 96},PASS,True,3.459522899996955,battery_100
2017-10-01,scalar,heatwave_dr,41,"{'energy_capacity': 100.0, 'battery_capex': 25000.0}",30.501678845753993,0.0,0.00013841015470074998,1.4106170026885918e-07,3.464485718526815,0.0,33.96616456428081,33.96616456428081,0.5,0.0,0,0.0,0.0,0.4971746306643153,64.33969242901816,1.2500002462651585,0.06314762500551296,9.321712499921198e-05,{'optimal': 96},PASS,True,2.4185819999838714,battery_100
2017-10-01,scalar,heatwave_dr,73,"{'energy_capacity': 100.0, 'battery_capex': 25000.0}",30.501678845753993,0.0,0.00013841015470074998,1.4106170026885918e-07,3.464485718526815,0.0,33.96616456428081,33.96616456428081,0.5,0.0,0,0.0,0.0,0.4894200895808231,64.33969242901816,1.2500002462651585,0.06322042502142722,9.321712499921198e-05,{'optimal': 96},PASS,True,2.3644968000007793,battery_100
2017-07-01,full,heatwave_dr,41,"{'energy_capacity': 100.0, 'battery_capex': 25000.0}",-2.349805747505502,0.0,3.3695096254014736e-05,4.063237403636209e-09,0.8424993034724775,0.0,-1.5073064440330244,-1.5073064440330244,0.5,0.0,0,0.0,0.0,0.5164979256424407,57.244052877899264,0.44639012256430133,0.14580995000869734,8.390528911297879e-05,{'optimal': 96},PASS,True,4.001555199996801,battery_100
2017-07-01,full,heatwave_dr,73,"{'energy_capacity': 100.0, 'battery_capex': 25000.0}",-2.3503155042965185,0.0,3.368780495874008e-05,4.062736614822882e-09,0.8423170060669467,0.0,-1.5079984982295718,-1.5079984982295718,0.5,0.0,0,0.0,0.0,0.5200669878631804,57.24318972512725,0.4459959995512576,0.14166729999124072,8.701126470422871e-05,{'optimal': 96},PASS,True,4.1314973999978974,battery_100
2017-10-01,waveform,heatwave_dr,41,"{'energy_capacity': 100.0, 'battery_capex': 25000.0}",30.493752111607282,0.0,0.0001385450002550072,1.38576169077533e-07,3.4677822914475063,0.0,33.96153440305479,33.96153440305479,0.5,0.0,0,0.0,0.0,0.1831670461950635,64.2352468070511,1.2508061126155332,0.06218212500971276,9.393609582730722e-05,{'optimal': 96},PASS,True,2.465922799980035,battery_100
2017-10-01,waveform,heatwave_dr,73,"{'energy_capacity': 100.0, 'battery_capex': 25000.0}",30.493122194808052,0.0,0.0001385375767002199,1.3857739346081417e-07,3.4675967393093217,0.0,33.960718934117374,33.960718934117374,0.5,0.0,0,0.0,0.0,0.19948234551429797,64.23530699400385,1.2507571069679693,0.06402849999722093,9.31154139949264e-05,{'optimal': 96},PASS,True,2.4513192999875173,battery_100
2017-10-01,full_mean,heatwave_dr,41,"{'energy_capacity': 100.0, 'battery_capex': 25000.0}",30.493752111607282,0.0,0.0001385450002550072,1.38576169077533e-07,3.4677822914475063,0.0,33.96153440305479,33.96153440305479,0.5,0.0,0,0.0,0.0,0.06058832673966604,64.2352468070511,1.2508061126155332,0.08450455000274815,9.393609582730722e-05,{'optimal': 96},PASS,True,3.2124743000022136,battery_100
2017-10-01,full_mean,heatwave_dr,73,"{'energy_capacity': 100.0, 'battery_capex': 25000.0}",30.493122194808052,0.0,0.0001385375767002199,1.3857739346081417e-07,3.4675967393093217,0.0,33.960718934117374,33.960718934117374,0.5,0.0,0,0.0,0.0,0.05435758289361858,64.23530699400385,1.2507571069679693,0.08463580001262017,9.31154139949264e-05,{'optimal': 96},PASS,True,3.221340699994471,battery_100
2017-10-01,full,heatwave_dr,41,"{'energy_capacity': 100.0, 'battery_capex': 25000.0}",30.493752111607282,0.0,0.0001385450002550072,1.38576169077533e-07,3.4677822914475063,0.0,33.96153440305479,33.96153440305479,0.5,0.0,0,0.0,0.0,0.5167963004849602,64.2352468070511,1.2508061126155332,0.08024277500953758,9.393609582730722e-05,{'optimal': 96},PASS,True,2.7963591000007,battery_100
2017-10-01,full,heatwave_dr,73,"{'energy_capacity': 100.0, 'battery_capex': 25000.0}",30.493122194808052,0.0,0.0001385375767002199,1.3857739346081417e-07,3.4675967393093217,0.0,33.960718934117374,33.960718934117374,0.5,0.0,0,0.0,0.0,0.5199030126884182,64.23530699400385,1.2507571069679693,0.08061082500353223,9.31154139949264e-05,{'optimal': 96},PASS,True,2.9759864000079688,battery_100
2017-01-01,scalar,heatwave_dr,41,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",236.98722089917987,0.0,8.176700146805133e-05,2.1098953695165757e-06,8.23999700789063,0.0,245.2272179070705,245.2272179070705,0.5,0.0,0,0.0,0.0,1.0224831579518145,76.53602854549392,0.9195413814656604,0.02549327500310028,9.611776916695902e-05,{'optimal': 96},PASS,True,1.912573200010229,battery_400
2017-01-01,scalar,heatwave_dr,73,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",236.98722089917987,0.0,8.176700146805133e-05,2.1098953695165757e-06,8.23999700789063,0.0,245.2272179070705,245.2272179070705,0.5,0.0,0,0.0,0.0,1.0403117214709494,76.53602854549392,0.9195413814656604,0.023192574990389403,9.611776916695902e-05,{'optimal': 96},PASS,True,1.7410854999907315,battery_400
2017-01-01,waveform,heatwave_dr,41,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",236.9655507320875,0.0,8.191376311350174e-05,2.1332304180144946e-06,8.25537322389061,0.0,245.22092395597812,245.22092395597812,0.5,0.0,0,0.0,0.0,0.20065851411055352,76.67951254160674,0.9205624693624536,0.019215025000448804,4.680199695350495e-06,{'optimal': 96},PASS,True,1.4339127000130247,battery_400
2017-01-01,waveform,heatwave_dr,73,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",236.95893397220078,0.0,8.190176285077262e-05,2.1337071798882884e-06,8.254187500473911,0.0,245.2131214726747,245.2131214726747,0.5,0.0,0,0.0,0.0,0.21963233364496323,76.68320676444606,0.920480107687226,0.020926175006025005,4.771651335389038e-06,{'optimal': 96},PASS,True,1.3561205000150949,battery_400
2017-01-01,full_mean,heatwave_dr,41,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",236.9655507320875,0.0,8.191376311350174e-05,2.1332304180144946e-06,8.25537322389061,0.0,245.22092395597812,245.22092395597812,0.5,0.0,0,0.0,0.0,0.1058942782933725,76.67951254160674,0.9205624693624536,0.023408074986946303,4.680210934360218e-06,{'optimal': 96},PASS,True,1.890432200016221,battery_400
2017-01-01,full,heatwave_dr,41,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",236.9655507320875,0.0,8.191376311350174e-05,2.1332304180144946e-06,8.25537322389061,0.0,245.22092395597812,245.22092395597812,0.5,0.0,0,0.0,0.0,0.5184150487497341,76.67951254160674,0.9205624693624536,0.021200774986937176,4.680209048757433e-06,{'optimal': 96},PASS,True,1.5881247000070289,battery_400
2017-01-01,full_mean,heatwave_dr,73,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",236.95893397220078,0.0,8.190176285077262e-05,2.1337071798882884e-06,8.254187500473911,0.0,245.2131214726747,245.2131214726747,0.5,0.0,0,0.0,0.0,0.09124381476179577,76.68320676444606,0.920480107687226,0.027845650001836475,4.7716634226091514e-06,{'optimal': 96},PASS,True,1.8978951000026427,battery_400
2017-01-01,full,heatwave_dr,73,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",236.95893397220078,0.0,8.190176285077262e-05,2.1337071798882884e-06,8.254187500473911,0.0,245.2131214726747,245.2131214726747,0.5,0.0,0,0.0,0.0,0.5148509989000205,76.68320676444606,0.920480107687226,0.02276357500522863,4.771663299152351e-06,{'optimal': 96},PASS,True,1.6271146000071894,battery_400
2017-04-01,scalar,heatwave_dr,73,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",16.170486112017535,0.0,1.680823866510021e-05,8.460115793648785e-07,1.7062042138909674,0.0,17.876690325908502,17.876690325908502,0.5,0.0,0,0.0,0.0,0.30699422052855707,78.62387225111084,0.34115627838400514,0.0824371999988216,6.877318575922164e-05,{'optimal': 96},PASS,True,2.500356800010195,battery_400
2017-04-01,scalar,heatwave_dr,41,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",16.172055003086122,0.0,1.6810080776115546e-05,8.457733156432588e-07,1.7063812770808524,0.0,17.878436280166973,17.878436280166973,0.5,0.0,0,0.0,0.0,0.29077816529382755,78.62387225110963,0.34115627838400514,0.09214507499564206,6.828498266536753e-05,{'optimal': 96},PASS,True,3.1517055000003893,battery_400
2017-04-01,waveform,heatwave_dr,73,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",16.253159536819965,0.0,1.67136372230292e-05,8.288870869703425e-07,1.6962303349120302,0.0,17.949389871731995,17.949389871731995,0.5,0.0,0,0.0,0.0,0.20152878636004246,78.26963946059233,0.3413171276522239,0.06281367501651403,8.091223641448764e-05,{'optimal': 96},PASS,True,2.57167639999534,battery_400
2017-04-01,waveform,heatwave_dr,41,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",16.252190342708566,0.0,1.6712919999747166e-05,8.287413943965583e-07,1.6961542418066133,0.0,17.94834458451518,17.94834458451518,0.5,0.0,0,0.0,0.0,0.18193753357583173,78.26948064366368,0.3413010258477974,0.07782424998731585,9.549680617998435e-05,{'optimal': 96},PASS,True,3.2104294000018854,battery_400
2017-04-01,full,heatwave_dr,41,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",16.25282685602241,0.0,1.6712221162748544e-05,8.28655569469723e-07,1.696081783358946,0.0,17.948908639381354,17.948908639381354,0.5,0.0,0,0.0,0.0,0.5166192366902078,78.26700424016866,0.34130102584779753,0.0661315250035841,9.584680879345941e-05,{'optimal': 96},PASS,True,2.364000899979146,battery_400
2017-04-01,full_mean,heatwave_dr,41,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",16.25350961616476,0.0,1.671147361944689e-05,8.285652193029766e-07,1.6960043185237783,0.0,17.94951393468854,17.94951393468854,0.5,0.0,0,0.0,0.0,0.06039609131473224,78.26435573837337,0.3413010258477975,0.08435857500444399,9.622423290647775e-05,{'optimal': 96},PASS,True,2.8224099000217393,battery_400
2017-04-01,full_mean,heatwave_dr,73,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",16.252645437216916,0.0,1.6714198784426917e-05,8.289549436369001e-07,1.6962885267517986,0.0,17.948933963968713,17.948933963968713,0.5,0.0,0,0.0,0.0,0.05857562071991389,78.27162904374231,0.34131712765222383,0.07821167499787407,8.055227358169659e-05,{'optimal': 96},PASS,True,3.0550318000023253,battery_400
2017-04-01,full,heatwave_dr,73,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",16.252473541645195,0.0,1.6714386642736687e-05,8.289777739877253e-07,1.6963079974933004,0.0,17.948781539138494,17.948781539138494,0.5,0.0,0,0.0,0.0,0.5205219415698612,78.27229468085638,0.34131712765222394,0.0675939499924425,8.043215668201986e-05,{'optimal': 96},PASS,True,2.792597499996191,battery_400
2017-07-01,scalar,heatwave_dr,41,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",11.435778242204911,0.0,3.194364211306833e-05,7.993580774821787e-06,3.4341716345514866,0.0,14.869949876756397,14.869949876756397,0.5,0.0,0,0.0,0.0,0.9432368355745687,106.92117797606384,0.39987396603316233,0.07565080000495072,6.848817444460309e-05,{'optimal': 96},PASS,True,2.609925099997781,battery_400
2017-07-01,scalar,heatwave_dr,73,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",11.435795699202295,0.0,3.194364211306833e-05,8.056163831165521e-06,3.436049126241799,0.0,14.871844825444093,14.871844825444093,0.5,0.0,0,0.0,0.0,0.9470179759688034,107.00537460350918,0.39987396603316233,0.07710137501271674,6.848817444460309e-05,{'optimal': 96},PASS,True,2.608135999995284,battery_400
2017-07-01,waveform,heatwave_dr,73,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",11.439611340732602,0.0,3.1953404274001784e-05,4.872288566226232e-06,3.3415090843869657,0.0,14.781120425119568,14.781120425119568,0.5,0.0,0,0.0,0.0,0.2095448233789777,101.76182585559783,0.39991301556612796,0.07156457500241231,6.860938723160515e-05,{'optimal': 96},PASS,True,2.8351715999888256,battery_400
2017-07-01,waveform,heatwave_dr,41,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",11.436712849018276,0.0,3.195227807997805e-05,4.210155759464074e-06,3.3215324807817272,0.0,14.758245329800003,14.758245329800003,0.5,0.0,0,0.0,0.0,0.17919944371051522,100.31211007970532,0.39990730195543095,0.07998214998224284,6.859474871061255e-05,{'optimal': 96},PASS,True,2.917782000004081,battery_400
2017-07-01,full_mean,heatwave_dr,73,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",11.43987271339779,0.0,3.1953404274001784e-05,4.863226894366748e-06,3.341237234231181,0.0,14.781109947628972,14.781109947628972,0.5,0.0,0,0.0,0.0,0.07349736257734563,101.74281099964031,0.39991301556612796,0.060754924998036586,6.860938723160515e-05,{'optimal': 96},PASS,True,2.6222627999959514,battery_400
2017-07-01,full_mean,heatwave_dr,41,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",11.436881942107798,0.0,3.195227807997805e-05,4.2476465016078315e-06,3.32265720304604,0.0,14.759539145153838,14.759539145153838,0.5,0.0,0,0.0,0.0,0.07712583635264393,100.39942179488207,0.39990730195543095,0.060943525000766385,6.859474871061255e-05,{'optimal': 96},PASS,True,2.694904400006635,battery_400
2017-07-01,full,heatwave_dr,73,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",11.439886749868776,0.0,3.1953404274001784e-05,4.8629788100968225e-06,3.3412297917030833,0.0,14.78111654157186,14.78111654157186,0.5,0.0,0,0.0,0.0,0.5183291427099309,101.74227691006976,0.39991301556612796,0.0712740750022931,6.860938723160515e-05,{'optimal': 96},PASS,True,2.8448541999969166,battery_400
2017-07-01,full,heatwave_dr,41,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",11.436880515282336,0.0,3.195227807997805e-05,4.2472857224714565e-06,3.3226463796719488,0.0,14.759526894954284,14.759526894954284,0.5,0.0,0,0.0,0.0,0.5172135343815569,100.39858471999975,0.39990730195543095,0.0800918249951792,6.859474871061255e-05,{'optimal': 96},PASS,True,2.913035999983549,battery_400
2017-10-01,scalar,heatwave_dr,41,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",28.22410457672747,0.0,1.8723638255908212e-05,6.240057681892311e-07,1.8910839986364982,0.0,30.11518857536397,30.11518857536397,0.5,0.0,0,0.0,0.0,0.49549408846987775,73.38014255680311,0.35209302525795927,0.0359548500055098,9.610697759677989e-05,{'optimal': 96},PASS,True,1.786546899995301,battery_400
2017-10-01,scalar,heatwave_dr,73,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",28.22410463786045,0.0,1.8723638255908212e-05,6.240084713555106e-07,1.8910840797314865,0.0,30.115188717591934,30.115188717591934,0.5,0.0,0,0.0,0.0,0.49891558990879953,73.38017792975452,0.35209302525795927,0.033991874995990656,9.610697759677989e-05,{'optimal': 96},PASS,True,1.7530253999866545,battery_400
2017-10-01,waveform,heatwave_dr,73,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",28.215965097605995,0.0,1.8729912023414492e-05,6.232618817882948e-07,1.891689058795098,0.0,30.107654156401093,30.107654156401093,0.5,0.0,0,0.0,0.0,0.204855854950833,73.38091206920606,0.3522167639783979,0.05051497500971891,8.979266007687337e-05,{'optimal': 96},PASS,True,2.2126511999813374,battery_400
2017-10-01,waveform,heatwave_dr,41,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",28.216944787423557,0.0,1.8728984603626977e-05,6.234976874813524e-07,1.8916033909871384,0.0,30.108548178410697,30.108548178410697,0.5,0.0,0,0.0,0.0,0.1839102736564493,73.38406966960686,0.3522143200976415,0.0474318250126089,8.969250377599547e-05,{'optimal': 96},PASS,True,2.3627263999951538,battery_400
2017-10-01,full_mean,heatwave_dr,73,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",28.2159688162865,0.0,1.8729912023414492e-05,6.234263458576103e-07,1.8916939927171774,0.0,30.107662809003678,30.107662809003678,0.5,0.0,0,0.0,0.0,0.05949368562404558,73.38306347449185,0.3522167639783979,0.043795400008093566,8.979266007687337e-05,{'optimal': 96},PASS,True,2.0668940999894403,battery_400
2017-10-01,full_mean,heatwave_dr,41,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",28.216952019610243,0.0,1.8728984603626977e-05,6.23817557474118e-07,1.8916129870869212,0.0,30.108565006697166,30.108565006697166,0.5,0.0,0,0.0,0.0,0.06368704177570464,73.38825202489537,0.3522143200976415,0.04684340000676457,8.969250377599547e-05,{'optimal': 96},PASS,True,2.1653607999905944,battery_400
2017-01-01,scalar,heatwave_dr,41,{'cooling': 1.2},247.65967128435693,0.006053508465146962,0.00012723289623068937,2.0380827275218307e-07,6.3677590597170335,0.0,254.03348385253912,254.03348385253912,0.5,0.0,0,0.0,0.003026754232573481,1.65738386087042,63.48285081243963,1.2,0.01908992500102613,7.442217309971966e-06,{'optimal': 96},PASS,True,1.321719600004144,cooling_120
2017-01-01,scalar,heatwave_dr,73,{'cooling': 1.2},247.65967128435693,0.006053508465146962,0.00012723289623068937,2.0380827275218307e-07,6.3677590597170335,0.0,254.03348385253912,254.03348385253912,0.5,0.0,0,0.0,0.003026754232573481,1.6666717774942612,63.48285081243963,1.2,0.017824800008384045,7.442217309971966e-06,{'optimal': 96},PASS,True,1.3456921000033617,cooling_120
2017-10-01,full,heatwave_dr,41,"{'energy_capacity': 400.0, 'battery_capex': 100000.0}",28.216951086991617,0.0,1.8728984603626977e-05,6.237763032879552e-07,1.8916117494613363,0.0,30.108562836452954,30.108562836452954,0.5,0.0,0,0.0,0.0,0.5168300556382561,73.38771272985332,0.3522143200976415,0.04717589999927441,8.969250377599547e-05,{'optimal': 96},PASS,True,2.3759003000159282,battery_400
